Init Fwd Win Byts,Fwd IAT Tot,Fwd IAT Max,Dst Port,Fwd IAT Mean,Fwd Header Len,Flow IAT Max,Flow Duration,Fwd Pkts/s,TotLen Fwd Pkts,Subflow Fwd Byts,Fwd Pkt Len Mean,Fwd Seg Size Avg,Fwd Pkt Len Max,Flow IAT Mean,Flow Pkts/s,Pkt Len Max,Pkt Len Mean,Fwd IAT Min,Bwd Pkt Len Mean,Pkt Size Avg,Bwd Seg Size Avg,Bwd Pkt Len Max,TotLen Bwd Pkts,Subflow Bwd Byts,Pkt Len Var,Pkt Len Std,Flow IAT Min,Fwd Seg Size Min,Fwd Pkt Len Std,Label
8192,301,300,80,150.5,72,20252,20584,145.7442674,20,20,6.666666667,6.666666667,20,3430.666667,340.0699572,964,123.0,1,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,1,20,11.54700538,DDoS attacks-LOIC-HTTP
2049,2058397,2058397,80,2058397.0,40,2058397,2058397,0.971629865,0,0,0.0,0.0,0,2058397.0,0.971629865,0,0.0,2058397,0.0,0.0,0.0,0,0,0,0.0,0.0,2058397,20,0.0,DDoS attacks-LOIC-HTTP
2049,10900000,10900000,80,10900000.0,40,10900000,10919162,0.183164239,0,0,0.0,0.0,0,10900000.0,0.183164239,0,0.0,10900000,0.0,0.0,0.0,0,0,0,0.0,0.0,10900000,20,0.0,DDoS attacks-LOIC-HTTP
2049,20500000,20500000,80,20500000.0,40,20500000,20466473,0.097720794,0,0,0.0,0.0,0,20500000.0,0.097720794,0,0.0,20500000,0.0,0.0,0.0,0,0,0,0.0,0.0,20500000,20,0.0,DDoS attacks-LOIC-HTTP
8192,359,358,80,179.5,72,1351026,1351415,2.219895443,20,20,6.666666667,6.666666667,20,225235.8333,5.179756033,964,123.0,1,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,1,20,11.54700538,DDoS attacks-LOIC-HTTP
2049,59500000,59500000,80,59500000.0,40,59500000,59500895,0.03361294,0,0,0.0,0.0,0,59500000.0,0.03361294,0,0.0,59500000,0.0,0.0,0.0,0,0,0,0.0,0.0,59500000,20,0.0,DDoS attacks-LOIC-HTTP
2049,80800000,80800000,80,80800000.0,40,80800000,80817488,0.024747119,0,0,0.0,0.0,0,80800000.0,0.024747119,0,0.0,80800000,0.0,0.0,0.0,0,0,0,0.0,0.0,80800000,20,0.0,DDoS attacks-LOIC-HTTP
2049,33900000,33900000,80,33900000.0,40,33900000,33860259,0.059066294,0,0,0.0,0.0,0,33900000.0,0.059066294,0,0.0,33900000,0.0,0.0,0.0,0,0,0,0.0,0.0,33900000,20,0.0,DDoS attacks-LOIC-HTTP
8192,387,386,80,193.5,72,1525603,1526016,1.965903372,20,20,6.666666667,6.666666667,20,254336.0,4.587107868,964,123.0,1,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,1,20,11.54700538,DDoS attacks-LOIC-HTTP
252,9380125,9380125,80,9380125.0,40,9380125,9380125,0.213216775,0,0,0.0,0.0,0,9380125.0,0.213216775,0,0.0,9380125,0.0,0.0,0.0,0,0,0,0.0,0.0,9380125,20,0.0,DDoS attacks-LOIC-HTTP
2049,43200000,43200000,80,43200000.0,40,43200000,43186497,0.046310772,0,0,0.0,0.0,0,43200000.0,0.046310772,0,0.0,43200000,0.0,0.0,0.0,0,0,0,0.0,0.0,43200000,20,0.0,DDoS attacks-LOIC-HTTP
8192,335,332,80,167.5,72,1402244,1402614,2.138863579,20,20,6.666666667,6.666666667,20,233769.0,4.990681684,964,123.0,3,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,3,20,11.54700538,DDoS attacks-LOIC-HTTP
-1,120000000,453826,80,66963.51283,14344,453826,119998615,14.94183912,57376,57376,32.0,32.0,32,66963.51283,14.94183912,32,32.0,2849,0.0,32.01784718,0.0,0,0,0,0.0,0.0,2849,8,0.0,DDoS attacks-LOIC-HTTP
2049,39500000,39500000,80,39500000.0,40,39500000,39520864,0.050606181,0,0,0.0,0.0,0,39500000.0,0.050606181,0,0.0,39500000,0.0,0.0,0.0,0,0,0,0.0,0.0,39500000,20,0.0,DDoS attacks-LOIC-HTTP
8192,343,295,80,171.5,72,1195153,1195545,2.509315835,20,20,6.666666667,6.666666667,20,199257.5,5.855070282,964,123.0,48,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,4,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,354,296,80,177.0,72,1237574,1237960,2.423341627,20,20,6.666666667,6.666666667,20,206326.6667,5.654463795,964,123.0,58,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,8,20,11.54700538,DDoS attacks-LOIC-HTTP
2049,39100000,39100000,80,39100000.0,40,39100000,39079981,0.051177098,0,0,0.0,0.0,0,39100000.0,0.051177098,0,0.0,39100000,0.0,0.0,0.0,0,0,0,0.0,0.0,39100000,20,0.0,DDoS attacks-LOIC-HTTP
8192,304,303,80,152.0,72,1689009,1689364,1.775816224,20,20,6.666666667,6.666666667,20,281560.6667,4.14357119,964,123.0,1,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,1,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,336,334,80,168.0,72,1402727,1403092,2.138134919,20,20,6.666666667,6.666666667,20,233848.6667,4.988981478,964,123.0,2,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,2,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,334,301,80,167.0,72,1166285,1166647,2.571471919,20,20,6.666666667,6.666666667,20,194441.1667,6.000101145,964,123.0,33,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,6,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,325,324,80,162.5,72,1343482,1343854,2.232385363,20,20,6.666666667,6.666666667,20,223975.6667,5.208899181,964,123.0,1,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,1,20,11.54700538,DDoS attacks-LOIC-HTTP
2049,28400000,28400000,80,28400000.0,40,28400000,28363434,0.070513324,0,0,0.0,0.0,0,28400000.0,0.070513324,0,0.0,28400000,0.0,0.0,0.0,0,0,0,0.0,0.0,28400000,20,0.0,DDoS attacks-LOIC-HTTP
8192,332,290,80,166.0,72,1233496,1233873,2.431368544,20,20,6.666666667,6.666666667,20,205645.5,5.67319327,964,123.0,42,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,6,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,444,373,80,222.0,72,1577717,1578192,1.900909395,20,20,6.666666667,6.666666667,20,263032.0,4.435455255,964,123.0,71,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,7,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,303,301,80,151.5,72,1186270,1186605,2.52822127,20,20,6.666666667,6.666666667,20,197767.5,5.899182963,964,123.0,2,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,2,20,11.54700538,DDoS attacks-LOIC-HTTP
2049,28700000,28700000,80,28700000.0,40,28700000,28711459,0.069658599,0,0,0.0,0.0,0,28700000.0,0.069658599,0,0.0,28700000,0.0,0.0,0.0,0,0,0,0.0,0.0,28700000,20,0.0,DDoS attacks-LOIC-HTTP
2049,18900000,18900000,80,18900000.0,40,18900000,18889733,0.105877621,0,0,0.0,0.0,0,18900000.0,0.105877621,0,0.0,18900000,0.0,0.0,0.0,0,0,0,0.0,0.0,18900000,20,0.0,DDoS attacks-LOIC-HTTP
8192,354,353,80,177.0,72,1512979,1513356,1.982349163,20,20,6.666666667,6.666666667,20,252226.0,4.62548138,964,123.0,1,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,1,20,11.54700538,DDoS attacks-LOIC-HTTP
2049,1048972,1048972,80,1048972.0,40,1048972,1048972,1.906628585,0,0,0.0,0.0,0,1048972.0,1.906628585,0,0.0,1048972,0.0,0.0,0.0,0,0,0,0.0,0.0,1048972,20,0.0,DDoS attacks-LOIC-HTTP
8192,376,375,80,188.0,72,994569,994977,3.015145074,20,20,6.666666667,6.666666667,20,165829.5,7.035338505,964,123.0,1,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,1,20,11.54700538,DDoS attacks-LOIC-HTTP
2049,39900000,39900000,80,39900000.0,40,39900000,39917761,0.050103011,0,0,0.0,0.0,0,39900000.0,0.050103011,0,0.0,39900000,0.0,0.0,0.0,0,0,0,0.0,0.0,39900000,20,0.0,DDoS attacks-LOIC-HTTP
2049,40100000,40100000,80,40100000.0,40,40100000,40068328,0.049914736,0,0,0.0,0.0,0,40100000.0,0.049914736,0,0.0,40100000,0.0,0.0,0.0,0,0,0,0.0,0.0,40100000,20,0.0,DDoS attacks-LOIC-HTTP
8192,421,364,80,210.5,72,1296884,1297336,2.312431012,20,20,6.666666667,6.666666667,20,216222.6667,5.395672362,964,123.0,57,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,8,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,1681,1356,80,840.5,72,1711069,1712775,1.751543548,20,20,6.666666667,6.666666667,20,285462.5,4.086934945,964,123.0,325,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,4,20,11.54700538,DDoS attacks-LOIC-HTTP
2049,28400000,28400000,80,28400000.0,40,28400000,28355603,0.070532797,0,0,0.0,0.0,0,28400000.0,0.070532797,0,0.0,28400000,0.0,0.0,0.0,0,0,0,0.0,0.0,28400000,20,0.0,DDoS attacks-LOIC-HTTP
2049,24200000,24200000,80,24200000.0,40,24200000,24218790,0.082580509,0,0,0.0,0.0,0,24200000.0,0.082580509,0,0.0,24200000,0.0,0.0,0.0,0,0,0,0.0,0.0,24200000,20,0.0,DDoS attacks-LOIC-HTTP
8192,1667,1377,80,833.5,72,941583,943293,3.180347994,20,20,6.666666667,6.666666667,20,157215.5,7.420811985,964,123.0,290,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,2,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,445,423,80,222.5,72,1499413,1499898,2.000136009,20,20,6.666666667,6.666666667,20,249983.0,4.666984022,964,123.0,22,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,3,20,11.54700538,DDoS attacks-LOIC-HTTP
2049,13800000,13800000,80,13800000.0,40,13800000,13791458,0.1450173,0,0,0.0,0.0,0,13800000.0,0.1450173,0,0.0,13800000,0.0,0.0,0.0,0,0,0,0.0,0.0,13800000,20,0.0,DDoS attacks-LOIC-HTTP
2049,23100000,23100000,80,23100000.0,40,23100000,23110217,0.08654181,0,0,0.0,0.0,0,23100000.0,0.08654181,0,0.0,23100000,0.0,0.0,0.0,0,0,0,0.0,0.0,23100000,20,0.0,DDoS attacks-LOIC-HTTP
2049,22900000,22900000,80,22900000.0,40,22900000,22862728,0.087478625,0,0,0.0,0.0,0,22900000.0,0.087478625,0,0.0,22900000,0.0,0.0,0.0,0,0,0,0.0,0.0,22900000,20,0.0,DDoS attacks-LOIC-HTTP
8192,413,411,80,206.5,72,1551923,1552364,1.932536441,20,20,6.666666667,6.666666667,20,258727.3333,4.509251696,964,123.0,2,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,2,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,1422,1133,80,711.0,72,1850089,1851536,1.620276354,20,20,6.666666667,6.666666667,20,308589.3333,3.780644827,964,123.0,289,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,5,20,11.54700538,DDoS attacks-LOIC-HTTP
2049,19300000,19300000,80,19300000.0,40,19300000,19326913,0.103482641,0,0,0.0,0.0,0,19300000.0,0.103482641,0,0.0,19300000,0.0,0.0,0.0,0,0,0,0.0,0.0,19300000,20,0.0,DDoS attacks-LOIC-HTTP
2049,34000000,34000000,80,34000000.0,40,34000000,34038357,0.058757243,0,0,0.0,0.0,0,34000000.0,0.058757243,0,0.0,34000000,0.0,0.0,0.0,0,0,0,0.0,0.0,34000000,20,0.0,DDoS attacks-LOIC-HTTP
8192,363,351,80,181.5,72,1373532,1373928,2.183520534,20,20,6.666666667,6.666666667,20,228988.0,5.094881246,964,123.0,12,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,6,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,356,352,80,178.0,72,1227141,1227530,2.443932124,20,20,6.666666667,6.666666667,20,204588.3333,5.702508289,964,123.0,4,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,4,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,350,303,80,175.0,72,855290,855683,3.505971253,20,20,6.666666667,6.666666667,20,142613.8333,8.180599591,964,123.0,47,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,4,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,468,465,80,234.0,72,1432766,1433268,2.093118663,20,20,6.666666667,6.666666667,20,238878.0,4.883943547,964,123.0,3,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,3,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,286,283,80,143.0,72,1293224,1293536,2.319224204,20,20,6.666666667,6.666666667,20,215589.3333,5.411523143,964,123.0,3,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,3,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,375,374,80,187.5,72,1343485,1343922,2.232272409,20,20,6.666666667,6.666666667,20,223987.0,5.20863562,964,123.0,1,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,1,20,11.54700538,DDoS attacks-LOIC-HTTP
2049,12000000,12000000,80,12000000.0,40,12000000,12042244,0.166082003,0,0,0.0,0.0,0,12000000.0,0.166082003,0,0.0,12000000,0.0,0.0,0.0,0,0,0,0.0,0.0,12000000,20,0.0,DDoS attacks-LOIC-HTTP
8192,375,364,80,187.5,72,1455211,1455611,2.060990196,20,20,6.666666667,6.666666667,20,242601.8333,4.808977124,964,123.0,11,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,8,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,361,358,80,180.5,72,1646356,1646764,1.821754666,20,20,6.666666667,6.666666667,20,274460.6667,4.250760886,964,123.0,3,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,3,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,419,417,80,209.5,72,1521524,1521997,1.971094555,20,20,6.666666667,6.666666667,20,253666.1667,4.599220629,964,123.0,2,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,2,20,11.54700538,DDoS attacks-LOIC-HTTP
2049,10700000,10700000,80,10700000.0,40,10700000,10689046,0.187107437,0,0,0.0,0.0,0,10700000.0,0.187107437,0,0.0,10700000,0.0,0.0,0.0,0,0,0,0.0,0.0,10700000,20,0.0,DDoS attacks-LOIC-HTTP
8192,410,407,80,205.0,72,1163437,1163881,2.577583103,20,20,6.666666667,6.666666667,20,193980.1667,6.014360575,964,123.0,3,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,3,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,1883,1604,80,941.5,72,918647,920555,3.258903596,20,20,6.666666667,6.666666667,20,153425.8333,7.604108391,964,123.0,279,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,4,20,11.54700538,DDoS attacks-LOIC-HTTP
2049,32900000,32900000,80,32900000.0,40,32900000,32886004,0.060816145,0,0,0.0,0.0,0,32900000.0,0.060816145,0,0.0,32900000,0.0,0.0,0.0,0,0,0,0.0,0.0,32900000,20,0.0,DDoS attacks-LOIC-HTTP
8192,1889,1543,80,944.5,72,1660428,1662344,1.80468062,20,20,6.666666667,6.666666667,20,277057.3333,4.210921446,964,123.0,346,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,2,20,11.54700538,DDoS attacks-LOIC-HTTP
2049,35500000,35500000,80,35500000.0,40,35500000,35472774,0.056381269,0,0,0.0,0.0,0,35500000.0,0.056381269,0,0.0,35500000,0.0,0.0,0.0,0,0,0,0.0,0.0,35500000,20,0.0,DDoS attacks-LOIC-HTTP
2049,12700000,12700000,80,12700000.0,40,12700000,12676746,0.157769194,0,0,0.0,0.0,0,12700000.0,0.157769194,0,0.0,12700000,0.0,0.0,0.0,0,0,0,0.0,0.0,12700000,20,0.0,DDoS attacks-LOIC-HTTP
8192,304,302,80,152.0,72,1605488,1605825,1.86819859,20,20,6.666666667,6.666666667,20,267637.5,4.359130042,964,123.0,2,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,2,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,335,307,80,167.5,72,1280209,1280576,2.342695787,20,20,6.666666667,6.666666667,20,213429.3333,5.466290169,964,123.0,28,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,7,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,297,295,80,148.5,72,1421636,1421958,2.109766955,20,20,6.666666667,6.666666667,20,236993.0,4.922789562,964,123.0,2,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,2,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,307,263,80,153.5,72,1197482,1197819,2.504552023,20,20,6.666666667,6.666666667,20,199636.5,5.843954721,964,123.0,44,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,4,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,443,404,80,221.5,72,972801,973270,3.082392347,20,20,6.666666667,6.666666667,20,162211.6667,7.192248811,964,123.0,39,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,4,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,374,372,80,187.0,72,1583008,1583416,1.894637922,20,20,6.666666667,6.666666667,20,263902.6667,4.420821818,964,123.0,2,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,2,20,11.54700538,DDoS attacks-LOIC-HTTP
2049,39700000,39700000,80,39700000.0,40,39700000,39700960,0.050376616,0,0,0.0,0.0,0,39700000.0,0.050376616,0,0.0,39700000,0.0,0.0,0.0,0,0,0,0.0,0.0,39700000,20,0.0,DDoS attacks-LOIC-HTTP
8192,388,376,80,194.0,72,928334,928759,3.230116747,20,20,6.666666667,6.666666667,20,154793.1667,7.536939077,964,123.0,12,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,5,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,423,421,80,211.5,72,1737808,1738252,1.725871738,20,20,6.666666667,6.666666667,20,289708.6667,4.027034055,964,123.0,2,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,2,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,1317,989,80,658.5,72,1238714,1240069,2.419220221,20,20,6.666666667,6.666666667,20,206678.1667,5.644847182,964,123.0,328,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,5,20,11.54700538,DDoS attacks-LOIC-HTTP
2049,8704426,8704426,80,8704426.0,40,8704426,8704426,0.229768166,0,0,0.0,0.0,0,8704426.0,0.229768166,0,0.0,8704426,0.0,0.0,0.0,0,0,0,0.0,0.0,8704426,20,0.0,DDoS attacks-LOIC-HTTP
2049,6577191,6577191,80,6577191.0,40,6577191,6577191,0.30408118,0,0,0.0,0.0,0,6577191.0,0.30408118,0,0.0,6577191,0.0,0.0,0.0,0,0,0,0.0,0.0,6577191,20,0.0,DDoS attacks-LOIC-HTTP
2049,19000000,19000000,80,19000000.0,40,19000000,19027786,0.105109444,0,0,0.0,0.0,0,19000000.0,0.105109444,0,0.0,19000000,0.0,0.0,0.0,0,0,0,0.0,0.0,19000000,20,0.0,DDoS attacks-LOIC-HTTP
8192,447,382,80,223.5,72,1096434,1096910,2.734955466,20,20,6.666666667,6.666666667,20,182818.3333,6.381562754,964,123.0,65,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,9,20,11.54700538,DDoS attacks-LOIC-HTTP
2049,30400000,30400000,80,30400000.0,40,30400000,30432196,0.065719871,0,0,0.0,0.0,0,30400000.0,0.065719871,0,0.0,30400000,0.0,0.0,0.0,0,0,0,0.0,0.0,30400000,20,0.0,DDoS attacks-LOIC-HTTP
8192,434,431,80,217.0,72,1560054,1560512,1.922445966,20,20,6.666666667,6.666666667,20,260085.3333,4.485707255,964,123.0,3,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,3,20,11.54700538,DDoS attacks-LOIC-HTTP
2049,33200000,33200000,80,33200000.0,40,33200000,33168477,0.060298216,0,0,0.0,0.0,0,33200000.0,0.060298216,0,0.0,33200000,0.0,0.0,0.0,0,0,0,0.0,0.0,33200000,20,0.0,DDoS attacks-LOIC-HTTP
8192,344,342,80,172.0,72,1419747,1420148,2.112455885,20,20,6.666666667,6.666666667,20,236691.3333,4.929063731,964,123.0,2,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,2,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,344,341,80,172.0,72,1492672,1493039,2.009324606,20,20,6.666666667,6.666666667,20,248839.8333,4.68842408,964,123.0,3,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,3,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,279,277,80,139.5,72,1380817,1381142,2.172115539,20,20,6.666666667,6.666666667,20,230190.3333,5.068269591,964,123.0,2,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,2,20,11.54700538,DDoS attacks-LOIC-HTTP
252,29100000,29100000,80,29100000.0,40,29100000,29084797,0.068764448,0,0,0.0,0.0,0,29100000.0,0.068764448,0,0.0,29100000,0.0,0.0,0.0,0,0,0,0.0,0.0,29100000,20,0.0,DDoS attacks-LOIC-HTTP
8192,314,312,80,157.0,72,1233097,1233439,2.43222405,20,20,6.666666667,6.666666667,20,205573.1667,5.67518945,964,123.0,2,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,2,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,1628,1351,80,814.0,72,1034573,1036256,2.89503752,20,20,6.666666667,6.666666667,20,172709.3333,6.755087546,964,123.0,277,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,6,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,337,335,80,168.5,72,1491128,1491494,2.011406013,20,20,6.666666667,6.666666667,20,248582.3333,4.693280697,964,123.0,2,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,2,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,370,347,80,185.0,72,1245713,1246118,2.40747666,20,20,6.666666667,6.666666667,20,207686.3333,5.617445539,964,123.0,23,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,7,20,11.54700538,DDoS attacks-LOIC-HTTP
2049,93100000,93100000,80,93100000.0,40,93100000,93055759,0.02149249,0,0,0.0,0.0,0,93100000.0,0.02149249,0,0.0,93100000,0.0,0.0,0.0,0,0,0,0.0,0.0,93100000,20,0.0,DDoS attacks-LOIC-HTTP
8192,333,296,80,166.5,72,1325328,1325691,2.262970783,20,20,6.666666667,6.666666667,20,220948.5,5.28026516,964,123.0,37,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,5,20,11.54700538,DDoS attacks-LOIC-HTTP
2049,36700000,36700000,80,36700000.0,40,36700000,36747582,0.05442535,0,0,0.0,0.0,0,36700000.0,0.05442535,0,0.0,36700000,0.0,0.0,0.0,0,0,0,0.0,0.0,36700000,20,0.0,DDoS attacks-LOIC-HTTP
8192,353,351,80,176.5,72,1618039,1618422,1.853657452,20,20,6.666666667,6.666666667,20,269737.0,4.32520072,964,123.0,2,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,2,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,453,451,80,226.5,72,1527170,1527652,1.963798038,20,20,6.666666667,6.666666667,20,254608.6667,4.582195421,964,123.0,2,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,2,20,11.54700538,DDoS attacks-LOIC-HTTP
2049,14200000,14200000,80,14200000.0,40,14200000,14181843,0.141025394,0,0,0.0,0.0,0,14200000.0,0.141025394,0,0.0,14200000,0.0,0.0,0.0,0,0,0,0.0,0.0,14200000,20,0.0,DDoS attacks-LOIC-HTTP
8192,386,381,80,193.0,72,1537791,1538211,1.950317609,20,20,6.666666667,6.666666667,20,256368.5,4.550741088,964,123.0,5,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,5,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,299,297,80,149.5,72,1023122,1023455,2.931247588,20,20,6.666666667,6.666666667,20,170575.8333,6.839577705,964,123.0,2,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,2,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,314,313,80,157.0,72,1528885,1529229,1.961772893,20,20,6.666666667,6.666666667,20,254871.5,4.577470085,964,123.0,1,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,1,20,11.54700538,DDoS attacks-LOIC-HTTP
2049,20800000,20800000,80,20800000.0,40,20800000,20756113,0.096357155,0,0,0.0,0.0,0,20800000.0,0.096357155,0,0.0,20800000,0.0,0.0,0.0,0,0,0,0.0,0.0,20800000,20,0.0,DDoS attacks-LOIC-HTTP
8192,314,305,80,157.0,72,935482,935839,3.205679609,20,20,6.666666667,6.666666667,20,155973.1667,7.479919089,964,123.0,9,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,5,20,11.54700538,DDoS attacks-LOIC-HTTP
252,3834585,3834585,80,3834585.0,40,3834585,3834585,0.521568827,0,0,0.0,0.0,0,3834585.0,0.521568827,0,0.0,3834585,0.0,0.0,0.0,0,0,0,0.0,0.0,3834585,20,0.0,DDoS attacks-LOIC-HTTP
8192,320,269,80,160.0,72,1520025,1520366,1.973209083,20,20,6.666666667,6.666666667,20,253394.3333,4.604154526,964,123.0,51,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,5,20,11.54700538,DDoS attacks-LOIC-HTTP
2049,15200000,15200000,80,15200000.0,40,15200000,15179167,0.131759536,0,0,0.0,0.0,0,15200000.0,0.131759536,0,0.0,15200000,0.0,0.0,0.0,0,0,0,0.0,0.0,15200000,20,0.0,DDoS attacks-LOIC-HTTP
2049,24400000,24400000,80,24400000.0,40,24400000,24425587,0.081881348,0,0,0.0,0.0,0,24400000.0,0.081881348,0,0.0,24400000,0.0,0.0,0.0,0,0,0,0.0,0.0,24400000,20,0.0,DDoS attacks-LOIC-HTTP
2049,10800000,10800000,80,10800000.0,40,10800000,10798734,0.185206896,0,0,0.0,0.0,0,10800000.0,0.185206896,0,0.0,10800000,0.0,0.0,0.0,0,0,0,0.0,0.0,10800000,20,0.0,DDoS attacks-LOIC-HTTP
2049,24500000,24500000,80,24500000.0,40,24500000,24473397,0.081721389,0,0,0.0,0.0,0,24500000.0,0.081721389,0,0.0,24500000,0.0,0.0,0.0,0,0,0,0.0,0.0,24500000,20,0.0,DDoS attacks-LOIC-HTTP
8192,462,459,80,231.0,72,1344252,1344746,2.230904572,20,20,6.666666667,6.666666667,20,224124.3333,5.205444002,964,123.0,3,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,3,20,11.54700538,DDoS attacks-LOIC-HTTP
2049,1807988,1807988,80,1807988.0,40,1807988,1807988,1.106202032,0,0,0.0,0.0,0,1807988.0,1.106202032,0,0.0,1807988,0.0,0.0,0.0,0,0,0,0.0,0.0,1807988,20,0.0,DDoS attacks-LOIC-HTTP
2049,896359,896359,80,896359.0,40,896359,896359,2.231248863,0,0,0.0,0.0,0,896359.0,2.231248863,0,0.0,896359,0.0,0.0,0.0,0,0,0,0.0,0.0,896359,20,0.0,DDoS attacks-LOIC-HTTP
252,8975665,8975665,80,8975665.0,40,8975665,8975665,0.222824715,0,0,0.0,0.0,0,8975665.0,0.222824715,0,0.0,8975665,0.0,0.0,0.0,0,0,0,0.0,0.0,8975665,20,0.0,DDoS attacks-LOIC-HTTP
